product_barcode,product_label,product_size,brand_name,manufacturer_country,manufacturer_name,scan_country,data_url,bottle_weight,bottle_count
7174000078215,vanilla dairy,250 ml,Ingabo Dairy,RW,Ingabo Dairy ltd,RW,https://wastebase.org/#/o/170b0d23-ae71-4c64-a78b-ad709fe94d75,,5
7174000089167,Pure Drinking Water,500 ml,AquaLife,LR,Liberty Investment Ltd,KE,https://wastebase.org/#/o/9947f84f-6e15-44a3-9e51-8d9f13d71d9d,,17
7174000105133,vanilla yorgurt,250 ml,Masaka Farms,RW,Masaka Creamery Limited,RW,https://wastebase.org/#/o/bd613c61-f61f-4498-8637-029a544bb9f1,,2
7174000108004,Strawberry Yoghurt,500 ml,Winners,KE,Ndumberi Dairy Farmers Co-operative Ltd,KE,https://wastebase.org/#/o/d6dce7b3-1e81-4e27-965d-35bd708fecc1,,1
7174000108011,Vanilla Yoghurt,500 ml,Winners,KE,Ndumberi Dairy Farmers Co-operative Ltd,KE,https://wastebase.org/#/o/d6dce7b3-1e81-4e27-965d-35bd708fecc1,,1
7174000108028,Strawberry Yoghurt,150 ml,Winners,KE,Ndumberi Dairy Farmers Co-operative Ltd,KE,https://wastebase.org/#/o/d6dce7b3-1e81-4e27-965d-35bd708fecc1,,3
7174000108202,Strawberry Yoghurt,250 ml,Winners,KE,Ndumberi Dairy Farmers Co-operative Ltd,KE,https://wastebase.org/#/o/d6dce7b3-1e81-4e27-965d-35bd708fecc1,,3
7174000108219,Vanilla Yoghurt,250 ml,Winners,KE,Ndumberi Dairy Farmers Co-operative Ltd,KE,https://wastebase.org/#/o/d6dce7b3-1e81-4e27-965d-35bd708fecc1,,2
7174000118089,Purified Drinking Water,1.0 L,Carrent,KE,CLAMAC ENTERPRISES,KE,https://wastebase.org/#/o/e65fbdb0-652a-4ab7-bd35-031838d9d426,,8
7174000692084,Vanilla,150 ml,Wimssy,KE,Wimssy Limited,KE,https://wastebase.org/#/o/ee322de4-2183-4fb8-b16a-04066b689727,,7
7174000692084,Vanilla,150 ml,Wimssy,KE,Wimssy Limited,RW,https://wastebase.org/#/o/ee322de4-2183-4fb8-b16a-04066b689727,,1
7174001053006,Drinking Water,500 ml,KDF,KE,Kenya Ordnance Factories Corporation,KE,https://wastebase.org/#/o/22287b6c-9ee9-4a17-891c-67e86d799cde,,46
7174001053013,Drinking Water,1.0 l,KDF,KE,Kenya Ordnance Factories Corporation,KE,https://wastebase.org/#/o/22287b6c-9ee9-4a17-891c-67e86d799cde,,18
7174001053020,Drinking Water,1.5 L,KDF,KE,Kenya Ordnance Factories Corporation,KE,https://wastebase.org/#/o/22287b6c-9ee9-4a17-891c-67e86d799cde,,23
7174001196055,Drink it love it,500ml,SkyDots,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,63
7174001196062,Drinking it love it,1.0 L,SkyDots,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,9
71808338,Grape,350 ml,Bigoo,GH,Twellium Industry Limited,GH,https://wastebase.org/#/o/8fc955b3-5588-4f33-8412-bc3a4d44c144,,27
7181221034166,Glass Cleaner,500 ml,King Klear,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
7187552563894,Pommade,1000 ml,ARODERME,CD,ARAUPHAR PRODUCTION,CD,https://wastebase.org/#/o/d837f2ff-9af5-4fac-ae30-e54f98732787,,1
7215011220221,mo energy,300 ml,Mo Xtra,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,2
7215104350651,Tangawizi,400ml,Sayona Twist,TZ,Motisun Group,TZ,https://wastebase.org/#/o/d085a391-c4b0-4605-843a-28788c216c4e,,3
7215111220220,mo energy,300 ml,Mo Xtra,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,1
722777707523,Eau de Source,1.500 ml,American Water,CD,Mega Congo SARL,CD,https://wastebase.org/#/o/5221b0fe-17ff-4f97-93c4-2e449c26bfef,,6
728028483192,Chibuku Super,650 ml,Chibuku Products LTD,MW,Chibuku Products Ltd,MW,https://wastebase.org/#/o/cc195432-61c5-40de-9f01-9a8fe54194f8,,215
728028491876,Chibuku Super,1.25 L,Chibuku,BE,Anheuser-Busch InBev,MW,https://wastebase.org/#/o/3c5a74ee-5738-453a-8bf6-e5a95674c168,,66
7348008697796,Health Drink,330 ml,Kambucha,ZM,African Blessing Investments Ltd,GH,https://wastebase.org/#/o/a79b023a-9a0b-4764-81bb-e3e05ffd6141,,28
7348008697796,Health Drink,330 ml,Kambucha,ZM,African Blessing Investments Ltd,MW,https://wastebase.org/#/o/a79b023a-9a0b-4764-81bb-e3e05ffd6141,,278
7348008697796,Health Drink,330 ml,Kambucha,ZM,African Blessing Investments Ltd,MZ,https://wastebase.org/#/o/a79b023a-9a0b-4764-81bb-e3e05ffd6141,,62
7414211057655,Hand Care Liquid Soap,500 ml,Amalfi,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
743690030581,Hawaiian silky,474 ml,Hawaiian Silky,UK,UNKNOWN_ORG,RW,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,4
7451143860458,Purified drinking water,500 ml,Tumaqua,KE,TUMEL (Technical University of Mombasa Enterprises Limited),KE,https://wastebase.org/#/o/39b15f35-939f-4b11-83db-e03cd8c31e7c,,59
7571817687188,Coke,300 ml,Coca-Cola,US,Coca-Cola,GH,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
7613031214839,Natural Mineral Water,1.0 L,Buxton,CH,Nestlé S.A.,GB,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,1
7613034302328,Natural Mineral Water,500 ml,Buxton,CH,Nestlé S.A.,GB,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,1
7613037076622,Sparkling Spring Water,1.5 L,Pure Life,CH,Nestlé S.A.,GB,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,1
7613039869123,Aero,90 g,Nestlé,CH,Nestlé S.A.,GB,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,1
7622010000790,Hot chocolate drink,30 g,Cadbury,US,"Mondelēz International, Inc.",GH,https://wastebase.org/#/o/ed1ea69c-519a-43c6-8bfa-72d34c987d5d,,11
7622110481116,whispa,36 g,Cadbury,US,"Mondelēz International, Inc.",GB,https://wastebase.org/#/o/ed1ea69c-519a-43c6-8bfa-72d34c987d5d,,1
7622201701376,Chocolate,360 g,Toblerone,US,"Mondelēz International, Inc.",GB,https://wastebase.org/#/o/ed1ea69c-519a-43c6-8bfa-72d34c987d5d,,1
7622201746742,Starbar Duo,74 g,Cadbury,US,"Mondelēz International, Inc.",GB,https://wastebase.org/#/o/ed1ea69c-519a-43c6-8bfa-72d34c987d5d,,1
7622202224317,Time out Chocolate,108 g,Cadbury,US,"Mondelēz International, Inc.",GB,https://wastebase.org/#/o/ed1ea69c-519a-43c6-8bfa-72d34c987d5d,,1
7622210644800,Dairy Milk Fruit and Nut,110 g,Cadbury,US,"Mondelēz International, Inc.",GB,https://wastebase.org/#/o/ed1ea69c-519a-43c6-8bfa-72d34c987d5d,,1
7622210882974,Mini Eggs,80 g,Cadbury,US,"Mondelēz International, Inc.",GB,https://wastebase.org/#/o/ed1ea69c-519a-43c6-8bfa-72d34c987d5d,,1
7622300743703,Cadbury Dairy Milk,45 g,Cadbury,US,"Mondelēz International, Inc.",GB,https://wastebase.org/#/o/ed1ea69c-519a-43c6-8bfa-72d34c987d5d,,1
7702090022711,Agua pura tratada,600 ml,Cristal,CO,Organización Ardila Lülle,CO,https://wastebase.org/#/o/9fe17bbd-2ced-4153-929a-c4e71677dc23,,7
7702090069761,Agua pura tratada,1.0 L,Cristal,CO,Organización Ardila Lülle,CO,https://wastebase.org/#/o/9fe17bbd-2ced-4153-929a-c4e71677dc23,,1
7702090073065,Agua pura tratada,300 ml,Cristal,CO,Organización Ardila Lülle,CO,https://wastebase.org/#/o/9fe17bbd-2ced-4153-929a-c4e71677dc23,,1
7702192224051,Bebida hidratante energética Maracuya,500,Gatorade,US,"Pepsico, Inc",CO,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
7702192422051,Bebida hidratante energética,500 ml,Gatorade,US,"Pepsico, Inc",CO,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
7702535009994,Bebida hidratante y energetica,500 ml,Powerade,US,Coca-Cola,CO,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,3
7702535011089,Bebida gasosa,400 ml,Coca-Cola,US,Coca-Cola,CO,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,2
7702535024423,Bebida gaseosa,3,Coca-Cola,US,Coca-Cola,CO,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
7702609005372,Agua mineral natural,600 ml,Manantial (CO),US,Coca-Cola,CO,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
776103000222,Vodka,50 ml,Smirnoff,GB,Diageo Plc,CA,https://wastebase.org/#/o/359bffc0-5baa-44dc-9548-60e400943c13,,4
776103000239,Vodka,200 ml,Smirnoff,GB,Diageo Plc,CA,https://wastebase.org/#/o/359bffc0-5baa-44dc-9548-60e400943c13,,8
776103000246,Vodka,375 ml,Smirnoff,GB,Diageo Plc,CA,https://wastebase.org/#/o/359bffc0-5baa-44dc-9548-60e400943c13,,14
77661258,hill water,1 L,Hill Water,TZ,Hill Group,TZ,https://wastebase.org/#/o/bd4f2b11-425f-4423-a549-89741c8c5318,,1
7791918071055,swissta,330 ml,Swissta,CD,Swissta RDC S.A.R.L,CD,https://wastebase.org/#/o/0ebd85d3-3a25-4f6b-a568-9d5cd18b2d63,,1
7798065730033,Agua Mineral Natural de las Sierras,2.0 L,Sierra de los Padres,AR,Nutreco Alimentos S.A,TZ,https://wastebase.org/#/o/5930d3b7-8ded-4ce8-bfa3-34dc4b38a835,,1
7798065730033,Agua Mineral Natural de las Sierras,2.0 L,Sierra de los Padres,AR,Nutreco Alimentos S.A,UG,https://wastebase.org/#/o/5930d3b7-8ded-4ce8-bfa3-34dc4b38a835,,5
7801620006891,Pepsi Zero,3.0 L,Pepsi,US,"Pepsico, Inc",CL,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
781159624551,Refrigerante de maçà / Apple Drink,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,91
781159624551,Refrigerante de maçà / Apple Drink,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,RW,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,1
7811596245514,Apple / Maçã,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,62
781159624582,Açai,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,6
781159921117,Fiesta Laranja,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,188
7811599211172,Refresco Laranja,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,1
781159921124,Fiesta Cola,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,71
781159921148,Mango Carbonated Soft Drink,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,275
7811599211554,Pineapple / Ananás,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,90
781159921162,Pêssego / Peach,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,29
781159921186,Energy Drink,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,19
7811599214487,Refresco Manga / Mango,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,55
78461000,hill water,500 ml,Hill Water,TZ,Hill Group,TZ,https://wastebase.org/#/o/bd4f2b11-425f-4423-a549-89741c8c5318,,1
7850893200116,Detergent multi-usages,1 L,SUMAMOUSSE,CD,MARSAVCO,CD,https://wastebase.org/#/o/c5ff4416-4817-441a-b3cd-6857c5acbafc,,1
7850893200239,Crème Hydratante Bébé,250 ml,Monganga Bébé Crème Hydratante,CD,MARSAVCO,CD,https://wastebase.org/#/o/c5ff4416-4817-441a-b3cd-6857c5acbafc,,1
7850893200246,Poudre Bébé,300 g,Monganga Bébé Poudre,CD,MARSAVCO,CD,https://wastebase.org/#/o/c5ff4416-4817-441a-b3cd-6857c5acbafc,,4
7850893200611,Huile Végétale,1000ml,SIMBA,CD,MARSAVCO,CD,https://wastebase.org/#/o/c5ff4416-4817-441a-b3cd-6857c5acbafc,,5
7850893200628,Huile Végétale,5 L,SIMBA,CD,MARSAVCO,CD,https://wastebase.org/#/o/c5ff4416-4817-441a-b3cd-6857c5acbafc,,9
786162650115,Acai Blueberry Pomegranate,591 ml,Glaçeau vitaminwater,US,Coca-Cola,CA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,5
786162650139,Vitamin Water mega c,591 ml,Glaçeau vitaminwater,US,Coca-Cola,CA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
786162650139,Vitamin Water mega c,591 ml,Glaçeau vitaminwater,US,Coca-Cola,MW,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,9
786162650351,SmartWater,591 ml,Glaçeau Smartwater,US,Coca-Cola,CA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,12
786162651525,smartwater,1 L,Glaçeau Smartwater,US,Coca-Cola,CA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,3
7872696303450,Eau de Table,1500 ml,Vida (CD),CD,VALLEY SARL,CD,https://wastebase.org/#/o/136e5c9e-2c18-49c9-8d3c-b8ffad7761e8,,2
7891024027622,Plax Ice Infinity,500 ml,Colgate,US,Colgate-Palmolive Company,BR,https://wastebase.org/#/o/bfb563d2-a9c3-41d4-902e-67859e40efe5,,1
7891962000725,Bolinho Chocolate,40 g,Bauducco,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
7891962058399,Chocolate Wafer,78 g,Bauducco,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
7893000050785,Sadia Chicken Frank's,340 g,Sadia,BR,BRF s.a.,GH,https://wastebase.org/#/o/19761338-adbd-4ced-a504-c3da22cdc098,,40
7894904038305,Chicken Frankfurters,34 g,Seara,BR,Seara Global,GH,https://wastebase.org/#/o/3b7022b2-3cba-4a46-a93b-98aa315f3877,,50
7896062800237,Água Mineral Natural,6.3 L,Nestlé,CH,Nestlé S.A.,BR,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,1
7896279119498,Oleo De Amendoa Com Flor De Cerejeira – Pele Hidratada e Perfumada,150 ml,Muriel,BR,BEAUTY LAB DO BRASIL LTDA,MZ,https://wastebase.org/#/o/a42f54c3-f0f4-44bc-8d73-df3b2a0e46d3,,51
7896931614323,Cha Mate,1.35 L,Campo Largo,BR,Zanlorenzi Bebidas Ltda,BR,https://wastebase.org/#/o/b080c871-3786-43fa-8524-82b8889d0109,,1
7898199082548,LAVA LOUCAS CONCENTRADO,650ml,Biowash,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
7898917052129,ciclo farma,1000ml,industria Quimica,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2
7912774409312,Uva,350 ml,Super,MZ,Magnifico Moçambique Lda,MZ,https://wastebase.org/#/o/1c46bfe1-a735-464a-b1d6-6ddb03500cc4,,1
7994390540594,Água Purificada,500ml,Aqua Azul,US,Sierra Nevada,MZ,https://wastebase.org/#/o/187f5c4f-0a1b-4e34-be8d-c930d4cf8935,,1223
799439793897,Rocky Bubble,350 ml,Rocky,MW,Mellet Enterprise,MW,https://wastebase.org/#/o/39e7ad3a-ffcf-4df3-bc42-9098b52f7fc3,,16
8001068808395,Apple and Blueberry Fruit Juice Blend,1 L,Spar,ZA,The Spar Group Ltd,MZ,https://wastebase.org/#/o/81df74c6-4116-41c9-b96f-0b4943e6411d,,1
8001090596451,Feel Luxurious Concentrate Softener,280 ml,Downy,US,THE PROCTER & GAMBLE COMPANY,KE,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,26
8001090596550,Concentrated Fabric Softener,1.0 L,Downy,US,THE PROCTER & GAMBLE COMPANY,KE,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,19
8001090648235,luxury perfume,880ml,Downy,US,THE PROCTER & GAMBLE COMPANY,KE,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,20
8001090718792,Miracle Moist Shampoo,90ml,Aussie,US,THE PROCTER & GAMBLE COMPANY,GB,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,1
8001841287256,Miracle Moist Conditioner,725 ml,Aussie,US,THE PROCTER & GAMBLE COMPANY,GB,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,2
8001841990118,Champu Anticaspa Recarga,480 ml,Head & Shoulders,US,THE PROCTER & GAMBLE COMPANY,ES,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,1
8002210128057,Organic Extra Virgin Olive Oil,1.5 L,Filippo Berio,GB,FilippoBerio,GB,https://wastebase.org/#/o/3441996c-6915-41b2-904b-f3b4170d562a,,1
8006540026557,Fairy Ultra Poder,400 ml,Fairy,US,THE PROCTER & GAMBLE COMPANY,ES,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,1
8006540299067,Fairy Maxi Poder,540ml,Fairy,US,THE PROCTER & GAMBLE COMPANY,ES,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,1
80722205,Flovered Carbonated Soft drink,300 ml,Mo,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,1
80816690,Chocolate Bar,21 g,Kinder,LU,Ferrero,GB,https://wastebase.org/#/o/a720bdbf-32f6-4be6-a4ae-51f056557b9c,,1
80922377,Agua Vumba,1.5 L,Vumba,MZ,"Sociedade Águas Vumba, SA",MZ,https://wastebase.org/#/o/027e8655-81cd-44c9-b14e-b15181f61a8f,,2728
810116120314,Tropical Punch,500 ml,Prime,US,Congo Brands,CA,https://wastebase.org/#/o/d03e5191-6a24-4f8a-8857-8c0d206cbac4,,1
810116120345,Lemon Lime,500ml,Prime,US,Congo Brands,CA,https://wastebase.org/#/o/d03e5191-6a24-4f8a-8857-8c0d206cbac4,,1
810116120352,Blue Raspberry,500 ml,Prime,US,Congo Brands,CA,https://wastebase.org/#/o/d03e5191-6a24-4f8a-8857-8c0d206cbac4,,3
810116120369,Prime Hydration Drink,500 ml,Prime,US,Congo Brands,CA,https://wastebase.org/#/o/d03e5191-6a24-4f8a-8857-8c0d206cbac4,,2
810291001583,Chocolate chip cookies,28 g,Tate's Bake Shop,US,"Mondelēz International, Inc.",US,https://wastebase.org/#/o/ed1ea69c-519a-43c6-8bfa-72d34c987d5d,,1
811620022248,High Protein Milkshake - Strawberry Banana,414 ml,Core Power,US,Coca-Cola,RW,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
811620022927,Milk,340 ml,Fairlife,US,Coca-Cola,CA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,4
8119261643580,Défrisant,250ml,Kids Clear Line,CD,Ghandour Cosmetics,CD,https://wastebase.org/#/o/8a247e17-b496-48ac-868c-4995a5d8f0a1,,2
8137020351101,Bel Cola,350 ml,Bel Cola,GH,Blow Group,GH,https://wastebase.org/#/o/a9a2ecc8-5b2f-4ece-9485-5557895831a5,,18
813974024237,Hand Gel,100 ml,Halo,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
817513015472,Nourishing conditioner,237ml,Cantu,US,PDC Brands,TZ,https://wastebase.org/#/o/4eafceed-b6f5-46a6-a2fb-3ecf4f447b70,,1
817939005118,French Lavender Plant-based hand wash,354 ml,Method,US,Method Products pbc,GB,https://wastebase.org/#/o/cb2a0f45-314c-4fd0-9d92-3b774edf019e,,1
817939012413,non-toxic surface cleaner,828 ml,Method,US,Method Products pbc,GB,https://wastebase.org/#/o/cb2a0f45-314c-4fd0-9d92-3b774edf019e,,1
8181351361438,Bigoo cocktail Drink,350 ml,Bigoo,GH,Twellium Industry Limited,GH,https://wastebase.org/#/o/8fc955b3-5588-4f33-8412-bc3a4d44c144,,1
8242123456797,pot water,1000 ml,Harmony,UG,HARMONY POT WATER LIMITED,UG,https://wastebase.org/#/o/b6ad022e-8f5d-435e-bcca-c2e06eef3d3f,,3
8260924200234,mulondo extra,270 ml,kazi booster,UG,Kirungi,UG,https://wastebase.org/#/o/4973696b-3ee3-4ae1-be00-6ce3313d38cd,,11
8261251806908,pineapple,350 ml,Thumbsup,MW,Rab Processors Ltd,MW,https://wastebase.org/#/o/8fd5ae37-d277-4dbb-8fb2-8b933b77a4b5,,1
83271991,Zero Lemon Lime,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
83334269,G-Zero Grape,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
8410055050011,Fontvella,500 ml,Danone,FR,Danone S.A.,ES,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,3
8410055050011,Fontvella,500 ml,Danone,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1
8410055125023,Agua Mineral,1000ml,Font Vella,FR,Danone S.A.,ES,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1
8410055150018,Agua Mineral Natural,1.5 L,Font Vella,FR,Danone S.A.,ES,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,2
8410055501131,Mineral,6.25 L,Font Vella,FR,Danone S.A.,ES,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1
8410128000400,Agua Mineral,1500ml,Bezoya,ES,"Calidad Pascual, S.A.U.",ES,https://wastebase.org/#/o/c006da10-d4ec-4a30-a5b0-9501c8684a65,,1
8410128160074,Agua Mineral Natural,5.0 L,Bezoya,ES,"Calidad Pascual, S.A.U.",ES,https://wastebase.org/#/o/c006da10-d4ec-4a30-a5b0-9501c8684a65,,4
8410128160319,Agua del Manantial Trescass,500 ml,Bezoya,ES,"Calidad Pascual, S.A.U.",ES,https://wastebase.org/#/o/c006da10-d4ec-4a30-a5b0-9501c8684a65,,2
8410128160623,Agua Mineral Natural,330 ml,Bezoya,ES,"Calidad Pascual, S.A.U.",ES,https://wastebase.org/#/o/c006da10-d4ec-4a30-a5b0-9501c8684a65,,1
8410171013273,Cloudy AppleJuice,250 ml,Starbucks,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
8410261607108,DON SIMON Multifrutas,1 L,Don Simon,ES,J. García Carrión S.A.,GH,https://wastebase.org/#/o/e3a6d73b-2405-46ae-afca-f904da691a50,,100
8410261641416,Naranja Simon life,1500ml,Don Simon,ES,J. García Carrión S.A.,ES,https://wastebase.org/#/o/e3a6d73b-2405-46ae-afca-f904da691a50,,1
8410283333610,Limon,1.0l,La Casera,NG,Jotna Group,ES,https://wastebase.org/#/o/4347f5eb-db06-413a-805a-b406c73734d2,,1
8410300361411,Tomato Mix,250 g,Gino,ES,GBFoods,GH,https://wastebase.org/#/o/8a86c77d-fdf9-4617-8693-d5cc76ac2a79,,17
8410300361428,Gino Tomato Mix,60 g,Gino,ES,GBFoods,GH,https://wastebase.org/#/o/8a86c77d-fdf9-4617-8693-d5cc76ac2a79,,151
8410300361435,Gino Tomato Seasoning Mix,70 g,Gino,ES,GBFoods,GH,https://wastebase.org/#/o/8a86c77d-fdf9-4617-8693-d5cc76ac2a79,,1
8410300366645,Curry Powder,13 g,Gino,ES,GBFoods,GH,https://wastebase.org/#/o/8a86c77d-fdf9-4617-8693-d5cc76ac2a79,,147
8410728100036,Lanjaron Sport,750 ml,Lanjarón,FR,Danone S.A.,ES,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,2
8410728100036,Lanjaron Sport,750 ml,Lanjarón,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1
8410728180120,Agua de Sierra Nevada,1.5 L,Lanjarón,FR,Danone S.A.,ES,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,8
8410728180120,Agua de Sierra Nevada,1.5 L,Lanjarón,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,2
8410728700106,Mineral Water,500 ml,Lanjarón,FR,Danone S.A.,ES,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,2
8410728700106,Mineral Water,500 ml,Lanjarón,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,5
8410728700106,Mineral Water,500 ml,Lanjarón,FR,Danone S.A.,RW,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1
8410739033002,Agua Mineral Natural,330 ml,Font d'Or,ES,Vichy Catalan Corporation,ES,https://wastebase.org/#/o/2356dc68-189b-48ed-8a88-feb0efa296ea,,2
8410739066000,Agua Mineral Natural,500 ml,Font d'Or,ES,Vichy Catalan Corporation,ES,https://wastebase.org/#/o/2356dc68-189b-48ed-8a88-feb0efa296ea,,1
8410739066000,Agua Mineral Natural,500 ml,Font d'Or,ES,Vichy Catalan Corporation,MW,https://wastebase.org/#/o/2356dc68-189b-48ed-8a88-feb0efa296ea,,64
8410881000013,Mineral Natural,1500ml,Fontecelta,ES,Fontecelta S.A.,ES,https://wastebase.org/#/o/083a0592-07d6-4e27-80ea-8a8dc0557d25,,1
8411002101503,Água mineral natural. Montseny,500,Viladrau,CH,Nestlé S.A.,ES,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,2
